id,road,name,lat,lon,model_type,chainage,LRPName,length,condition
1666,N1,Bridge end,22.5161667,91.70675,link,214.217,LRP217b,181.99999999998795,
1667,N106,MIARGHATA BRIDGE,22.5161957308411,91.8524656925233,bridge,17.703,LRP019a,22.7,C
1668,N106,Rangamati 50 km,22.5162222,91.8532778,link,17.788,LRP018,140.99999999999824,
1669,N106,Bridge start,22.5162222,91.8545278,link,17.929,LRP018a,27.000000000001023,
1670,N106,Bridge end,22.51625,91.8547778,link,17.956,LRP018b,666.0000000000003,
1671,N1,Bridge start,22.5165556,91.7065833,link,214.172,LRP217a,45.000000000015916,
1672,N129,Km post missing,22.5173604,91.7118889,link,1.0,LRP001,302.00000000000006,
1673,N106,MANGHATA BOX CULVERT,22.517860590625,91.8584986533653,bridge,18.383,LRP020a,12.4,A
1674,N1,Ctg 28 km,22.5187216,91.7055556,link,213.896,LRP217,276.00000000001046,
1675,N106,Box culvert,22.51876206875,91.86058128557691,link,18.622,LRP018c,166.00000000000037,
1676,N106,GOHIRA,22.519044959375,91.86123483125,bridge,18.697,LRP020c,3.0,A
1677,N1,Bridge end,22.519265407228914,91.70540328072288,link,213.831,LRP216b,64.99999999999773,
1678,N106,Km post missing,22.5193882,91.8620278,link,18.788,LRP019,132.99999999999912,
1679,N1,Bridge start,22.519416,91.7053611,link,213.813,LRP216a,18.000000000000682,
1680,N106,Box culvert,22.5198882,91.8632222,link,18.921,LRP019a,228.9999999999992,
1681,N106,GOHIRA ARCH MASONARY,22.5206210855895,91.8650610349345,bridge,19.035,LRP020d,1.2,B
1682,N129,Box Culvert,22.5207493,91.7083056,link,0.492,LRPSa,508.0,
1683,N106,Box Culvert,22.5213604,91.866916,link,19.15,LRP019b,171.00000000000293,
1684,N106,Road to Fatikchari,22.5217771,91.8681104,link,19.321,LRP019c,258.9999999999968,
1685,N106,"Rangamati 48 km,Raozan 6 km",22.5223327,91.8689438,link,19.58,LRP020,143.00000000000068,
1686,N129,Start of road from N1,22.5226382,91.7040833,intersection,0.0,LRPS,492.0,
1686,N1,Start of road from N1,22.5226382,91.7040833,intersection,0.0,LRPS,492.0,
1687,N1,KYSTELGATE ARCH,22.5229359167189,91.7038366163009,bridge,213.386,LRP215b,16.3,B
1688,N106,Box culvert,22.5230271,91.8700827,link,19.723,LRP020a,449.0000000000016,
1689,N106,GORIA STEEL BEEM,22.5244144663697,91.8712166966592,bridge,19.918,LRP021b,36.3,A
1690,N106,Bridge start,22.5262216,91.8726938,link,20.172,LRP020b,39.99999999999915,
1691,N106,Bridge end,22.5264993,91.8728604,link,20.212,LRP020c,410.0000000000001,
1692,N1,Km post missing,22.5273049,91.7019444,link,212.856,LRP216,956.9999999999936,
1693,N106,Boropool Bridge,22.5282177382926,91.8757413246341,bridge,20.585,LRP022a,24.69,C
1694,N106,BOROPUR BRIDGE,22.5283283080487,91.875926692439,bridge,20.609,LRP022b,24.0,B
1695,N106,"Rangamati 47 km,Raozan 5 km",22.5283882,91.8760271,link,20.622,LRP021,228.00000000000153,
1696,N106,Bridge start,22.5288604,91.8781382,link,20.85,LRP021a,27.999999999998693,
1697,N106,Bridge end,22.5288882,91.878416,link,20.878,LRP021b,690.999999999999,
1698,N1,GULAM JUTE MILE BOX CULVERT,22.5303678038461,91.7004641228571,bridge,212.483,LRP215a,3.0,A
1699,N106,"Rangamati 46 km,Raozan 4 km",22.5308049,91.8848052,link,21.569,LRP022,530.0000000000011,
1700,N106,JANANIHAT BRIDGE,22.5315882215094,91.8873769335849,bridge,21.851,LRP023b,23.3,B
1701,N106,Dabbo Bridge,22.5315882215094,91.8873769335849,bridge,21.851,LRP023b,24.13,C
1702,N106,JALANIR HAT,22.5322187675471,91.8894470879245,bridge,22.078,LRP023c,4.3,C
1703,N106,Bridge start,22.5322771,91.8896386,link,22.099,LRP022a,30.000000000001137,
1704,N106,Bridge end,22.5322771,91.8898886,link,22.129,LRP022b,237.99999999999955,
1705,N106,SULTAN PUR CULVERT,22.5324965386554,91.8916659109243,bridge,22.317,LRP024a,3.0,A
1706,N106,Box culvert,22.5325549,91.8921386,link,22.367,LRP022c,201.99999999999818,
1707,N106,Km post missing,22.5327771,91.8941108,link,22.569,LRP023,39.00000000000148,
1708,N106,Box culvert,22.5328049,91.8944997,link,22.608,LRP023a,373.00000000000114,
1709,N106,Birilia Steel bridge,22.5331093008042,91.89654911689,bridge,22.823,LRP024c,18.2,A
1710,N106,BAROLIA BAILEY,22.5331093008042,91.89654911689,bridge,22.823,LRP024c,18.0,B
1711,N106,Box culvert,22.533333,91.8980552,link,22.981,LRP023b,140.99999999999824,
1712,N106,Beroli Bridge,22.5334689609929,91.8991200510638,bridge,23.096,LRP024e,24.68,C
1713,N106,Bridge end,22.5335274,91.8995552,link,23.142,LRP023d,257.0000000000015,
1714,N106,Bridge start,22.5342219,91.9019167,link,23.399,LRP023e,25.9999999999998,
1715,N106,Bridge end,22.5342497,91.9021667,link,23.425,LRP023f,44.00000000000048,
1716,N106,Rangamati 44 km,22.5343052,91.9025833,link,23.469,LRP024,340.9999999999975,
1717,N106,ROYZON BOT TOLA,22.5346564480938,91.9044673140762,bridge,23.665,LRP025b,9.4,A
1718,N106,Road to Katakhali  ,22.5347219,91.9194716,link,25.278,LRP025d,373.00000000000114,
1719,N1,Box culvert,22.5347774,91.698333,link,211.946,LRP215a,909.9999999999966,
1720,N106,ODIL NOGOR BUS TAND 2,22.5348496903485,91.9202035034852,bridge,25.356,LRP027a,6.0,C
1721,N106,Box Culvert,22.5348608,91.9183327,link,25.151,LRP025c,126.99999999999889,
1722,N106,Box culvert,22.5349163,91.9058611,link,23.81,LRP024a,487.0000000000019,
1723,N106,Box culvert,22.5349441,91.9155556,link,24.867,LRP025b,283.9999999999989,
1724,N106,GALINAGAR,22.5349627852459,91.9147807672131,bridge,24.785,LRP026c,12.2,C
1725,N106,Road to Jalepara,22.5349719,91.9103611,link,24.297,LRP024b,160.9999999999978,
1726,N106,Road to Brahmanchari,22.5349997,91.91325,link,24.623,LRP025a,243.99999999999977,
1727,N106,"Rangamati 43 km,Raozan 0 km",22.5350552,91.9116944,link,24.458,LRP025,165.0000000000027,
1728,N106,Rangamati 42 km,22.535333,91.9229716,link,25.651,LRP026,85.00000000000085,
1729,N106,POSHIM RAYJON,22.53546636,91.9236382399999,bridge,25.719,LRP027b,9.4,C
1730,N1,Ctg 30 km,22.5354997,91.6979441,link,211.856,LRP215,90.00000000000341,
1731,N106,Box culvert,22.5354997,91.9238049,link,25.736,LRP026a,375.99999999999767,
1732,N106,DEOPARA,22.5356289885638,91.9250053986702,bridge,25.861,LRP027c,6.1,A
1733,N106,Box culvert,22.5358886,91.927416,link,26.112,LRP026b,143.00000000000068,
1734,N106,Box culvert,22.5359163,91.9287216,link,26.255,LRP026c,117.00000000000088,
1735,N106,"Rangamati 42 km,Betbunia10 km",22.5359997,91.9299438,link,26.372,LRP027,582.0000000000007,
1736,N106,Box culvert,22.5369719,91.9355274,link,26.954,LRP027a,361.9999999999983,
1737,N106,"Rangamati 41 km,Betbunia 9 km",22.5377774,91.9389163,link,27.316,LRP028,688.0000000000024,
1738,N106,"Rangamati 40 km,Betbunia 8 km",22.5381108,91.9455552,link,28.004,LRP029,616.9999999999973,
1739,N106,Start of Rangamati road Division / Start of Rangamati road Division,22.5382219,91.9688049,link,30.41,LRP032b,387.9999999999981,
1740,N106,GODAR PAR,22.5382539349693,91.968204193865,bridge,30.363,LRP032a,18.0,A
1741,N106,Box culvert,22.538333,91.9667216,link,30.247,LRP032a,163.00000000000026,
1742,N106,"Rangamati 37 km,Betbunia 5 km",22.5385552,91.9651111,link,30.084,LRP032,163.00000000000026,
1743,N106,Box Culvert,22.5386108,91.9566389,link,29.217,LRP031a,867.0000000000009,
1744,N106,Bridge end,22.5386663,91.9561389,link,29.154,LRP030b,48.99999999999949,
1745,N106,Rauzan dalarmuk Bridge,22.5386663,91.9561389,bridge,29.154,LRP030b,15.1,A
1746,N106,Box Culvert,22.5389719,91.9820271,link,32.354,LRP034f,30.000000000001137,
1747,N1,SOTTANA MONDIR CULVERT,22.5390300234693,91.6965452744898,bridge,211.433,LRP214a,8.2,A
1748,N106,"Rangamati 35 km, Betbunia 3 km",22.539083,91.9822493,link,32.384,LRP035,133.00000000000267,
1749,N106,Morartak,22.5391385578947,91.9823604157894,bridge,32.398,LRP034c,5.2,C
1750,N106,PURBO RAWJAN DALA MUK,22.5393906268339,91.9521974791505,bridge,28.72,LRP030b,14.6,A
1751,N106,Box Culvert,22.5394441,91.9801938,link,32.113,LRP034e,240.99999999999966,
1752,N106,"Rangamati 39 km,Betbunia 7 km",22.5395552,91.9513056,link,28.621,LRP030,518.0000000000007,
1753,N106,Box Culvert,22.5396108,91.9833049,link,32.517,LRP035a,154.99999999999403,
1754,N106,GODAR PAR ARCH,22.5401736559278,91.9690544966494,bridge,30.727,LRP032c,11.7,A
1755,N106,MONARTECK CULVERT,22.5403435451612,91.9841895612903,bridge,32.658,LRP034d,5.3,B
1756,N106,Box Culvert,22.5404163,91.9842774,link,32.672,LRP035b,215.0000000000034,
1757,N106,Box Culvert,22.5404997,91.9781104,link,31.861,LRP034d,251.9999999999989,
1758,N106,Bridge end,22.5406108,91.9692771,link,30.817,LRP032d,266.99999999999943,
1759,N106,1ST CHEEK POST,22.5407718486891,91.9700912977528,bridge,30.903,LRP032d,1.2,A
1760,N106,CHEEK POST ARSH MASONARY,22.5410358936329,91.9714262033707,bridge,31.044,LRP033a,6.0,C
1761,N106,Km post missing,22.5411108,91.9718049,link,31.084,LRP033,163.00000000000026,
1762,N106,DILBABUNRA,22.5411661895705,91.9723476699386,bridge,31.149,LRP033b,4.5,A
1763,N106,AMTULA BOX,22.5412352134969,91.9730240447852,bridge,31.23,LRP033c,3.0,B
1764,N106,Box Culvert,22.5412497,91.973166,link,31.247,LRP033a,100.00000000000142,
1765,N106,"Rangamati 36 km,Betbunia 4 km",22.5413886,91.9742493,link,31.353,LRP034,141.99999999999946,
1766,N106,New para box culvert,22.5415036119718,91.9746998239436,bridge,31.402,LRP033d,9.6,B
1767,N106,Box Culvert,22.5417219,91.9755549,link,31.495,LRP034a,100.99999999999909,
1768,N106,Box Culvert,22.5418052,91.977166,link,31.68,LRP034c,181.00000000000094,
1769,N106,Box Culvert,22.542083,91.9851941,link,32.887,LRP035c,112.00000000000188,
1770,N106,Box Culvert,22.5421108,91.976416,link,31.596,LRP034b,83.99999999999963,
1771,N1,Box culvert,22.5428608,91.6950274,link,210.974,LRP214a,882.000000000005,
1772,N106,Box Culvert,22.5429719,91.9854163,link,32.999,LRP035d,161.99999999999903,
1773,N1,Km post missing,22.5438886,91.6945274,link,210.855,LRP214,118.99999999999977,
1774,N106,Box Culvert,22.5439163,92.0099167,link,36.024,LRP038b,536.0000000000014,
1775,N106,Chairman Gate 2,22.5439338567901,91.9855106148148,bridge,33.109,LRP035a,3.0,A
1776,N106,SIKDAR PARA (2) CULVERT,22.5439360457943,92.0095418140186,bridge,35.986,LRP038a,3.0,A
1777,N106,Box Culvert,22.5439719,92.0088611,link,35.917,LRP038a,106.99999999999932,
1778,N106,Box Culvert,22.5443886,91.9855552,link,33.161,LRP035e,245.9999999999951,
1779,N1,DOKHIN BASH-KHALI BOX CULVERT,22.5444897756363,91.6941310785454,bridge,210.776,LRP213b,5.2,A
1780,N106,SHIKDER PARA CULVERT,22.5447626163771,92.0067854176178,bridge,35.678,LRP037c,1.8,A
1781,N106,CHAIRMAN GATE BOX CULVERT,22.5447815512195,91.9859346146341,bridge,33.221,LRP035b,3.0,A
1782,N106,Box Culvert,22.5450552,91.9926941,link,34.087,LRP036d,132.99999999999557,
1783,N106,Box Culvert,22.545249035185183,91.99390279907408,link,34.22,LRP036e,191.0000000000025,
1784,N106,Km post missing,22.5453052,92.0053611,link,35.514,LRP038,402.9999999999987,
1785,N106,GUYATAL CULVERT,22.5453884125506,92.005236281174,bridge,35.329,LRP037b,4.4,B
1786,N106,BETBEAINA BOX CULVERT,22.5454676462963,91.9952659935185,bridge,34.37,LRP036a,12.3,A
1787,N106,Box Culvert,22.5454719,92.0003333,link,34.936,LRP037b,84.00000000000318,
1788,N106,SUP NALA SUBMARGE,22.5455193036437,92.0050399445344,bridge,35.038,LRP037a,4.5,A
1789,N106,Box Culvert,22.5455274,91.9956386,link,34.411,LRP036f,28.999999999996362,
1790,N106,Box Culvert,22.5455274,92.0050278,link,35.02,LRP037c,493.9999999999998,
1791,N106,Box Culvert,22.5456108,91.9959163,link,34.44,LRP036g,74.00000000000517,
1792,N106,"Rangamati 34 km, Betbunia 1 km",22.5457497,91.9966386,link,34.514,LRP037,193.9999999999955,
1793,N106,BET BUNIA ARCH MA,22.5458113346704,91.9910608621776,bridge,33.897,LRP035f,6.0,A
1794,N106,Box Culvert,22.5458886,91.9983608,link,34.708,LRP037a,228.00000000000153,
1795,N106,BETBUNIA ARCH MASONRY,22.5459227650429,91.9908201744985,bridge,33.869,LRP035e,6.0,A
1796,N106,"Rangamati 34 km, Betbunia 2 km",22.5459997,91.9871108,link,33.407,LRP036,73.0000000000004,
1797,N106,Box Culvert,22.5464441,91.987583,link,33.48,LRP036a,144.00000000000546,
1798,N106,Box Culvert,22.5464441,91.9896941,link,33.738,LRP036c,349.00000000000375,
1799,N106,BETBUNIA BOX CULVERT,22.5465993096491,91.9892642754386,bridge,33.689,LRP035d,3.0,A
1800,N106,PAHARPARA ARCH MAS,22.5466522340277,91.9882234256944,bridge,33.563,LRP035c,1.5,A
1801,N1,SOUTH BALSH KHALI BOX CULVERT,22.5467727210909,91.6926260603636,bridge,210.476,LRP213a,3.0,A
1802,N106,Box Culvert,22.5468052,91.9886941,link,33.624,LRP036b,113.99999999999721,
1803,N106,Rangamati 31 km,22.5479441,92.0118611,link,36.56,LRP039,33.99999999999892,
1804,N106,Box Culvert,22.5481941,92.012,link,36.594,LRP039a,232.999999999997,
1805,N106,Chukhover Mil Bridge,22.5486653716738,92.0123754300429,bridge,36.661,LRP038c,26.0,A
1806,N106,Chukhar Mil Rcc Bridge,22.5486653716738,92.0123754300429,bridge,36.661,LRP038c,25.2,C
1807,N106,RANGUNID,22.5497767287553,92.0132607725321,bridge,36.819,LRP038e,3.0,A
1808,N106,Box Culvert,22.549833,92.0133056,link,36.827,LRP039b,423.0000000000018,
1809,N1,Bridge end,22.5501667,91.6903886,link,210.03,LRP213b,824.9999999999886,
1810,N1,Bridge start,22.5503056,91.6902774,link,209.999,LRP213a,31.00000000000591,
1811,N106,RAMGONA BOX CULVERT,22.5513393394799,92.0149879886524,bridge,37.071,LRP039a,5.0,A
1812,N1,Ctg 32 km,22.5514167,91.6896941,link,209.855,LRP213,144.00000000000546,
1813,N106,Road from Kawakhali,22.5524444,92.0162222,link,37.25,LRP039c,39.00000000000148,
1814,N106,Bridge start,22.5526389,92.0165278,link,37.289,LRP039d,28.999999999996362,
1815,N106,Bridge end,22.5527778,92.0167493,link,37.318,LRP039e,85.00000000000085,
1816,N106,Ranga mati 30 km,22.5529444,92.0174438,link,37.403,LRP040,56.00000000000449,
1817,N106,Box culvert,22.5530278,92.0179716,link,37.459,LRP040a,244.99999999999744,
1818,N106,Box culvert,22.5541667,92.0198604,link,37.704,LRP040b,381.9999999999979,
1819,N1,BARSH BARIA BRIDGE,22.5543319776357,91.6887963149094,bridge,209.514,LRP212a,21.6,B
1820,N106,Box culvert,22.5552778,92.0236382,link,38.086,LRP040c,368.0000000000021,
1821,N106,Rangamati 29 km,22.5559167,92.0266938,link,38.454,LRP041,682.9999999999998,
1822,N106,THANDA SORI,22.555958752855,92.0267886431918,bridge,38.465,LRP040a,1.9,A
1823,N106,THANDA CHORI SLAB,22.557728795754,92.0307806793557,bridge,38.928,LRP041a,4.5,A
1824,N1,OHIDPUR BOX CULVERT,22.5585210862619,91.687506242492,bridge,209.024,LRP211a,4.1,A
1825,N106,Box culvert,22.5585278,92.0325827,link,39.137,LRP041a,271.99999999999847,
1826,N106,THANDA CHORI,22.5593320279411,92.03388754375,bridge,39.312,LRP041b,3.0,A
1827,N1,Km post missing,22.5594444,91.6872219,link,208.916,LRP212,938.999999999993,
1828,N106,Rangamati 28 km,22.5597778,92.0346108,link,39.409,LRP042,230.00000000000398,
1829,N106,Box culvert,22.5611111,92.0359997,link,39.639,LRP042a,400.99999999999625,
1830,N1,Box culvert,22.5624722,91.6863608,link,208.6,LRP211d,316.0000000000025,
1831,N106,Rahirhat Bridge,22.563634790773,92.037962580798,bridge,40.007,LRP042a,128.25,C
1832,N106,RANIRHAT BRIDGE,22.563634790773,92.037962580798,bridge,40.007,LRP042a,95.0,D
1833,N106,Box culvert,22.5638611,92.0381386,link,40.04,LRP042b,548.9999999999995,
1834,N1,Bridge end,22.564,91.6859441,link,208.383,LRP211c,216.99999999998454,
1835,N1,Bridge start,22.5641389,91.6859163,link,208.369,LRP211b,14.000000000010004,
1836,N1,R. R TEXTAIL BOX CULVERT,22.5664212916363,91.6851826636363,bridge,208.1,LRP210d,4.5,A
1837,N1,Box culvert,22.5664722,91.6851663,link,208.094,LRP211a,275.0000000000057,
1838,N1,Km post missing,22.5679716,91.6846941,link,207.916,LRP211,177.99999999999727,
1839,N1,CHARA KANDI BOX CULVERT,22.5679968064462,91.6846866604958,bridge,207.913,LRP210b,8.2,A
1840,N106,Rangamati 27 km,22.5683882,92.0397774,link,40.589,LRP043,170.0000000000017,
1841,N106,RANIRHAT ARCH MASONRY,22.5684408152941,92.0398071417647,bridge,40.596,LRP042c,3.0,C
1842,N106,Ranirhat bridge,22.569666,92.0404997,link,40.759,LRP043a,133.00000000000267,
1843,N106,RANIARAT ARCH,22.5701004150375,92.040662581203,bridge,40.811,LRP042d,3.0,B
1844,N1,PHPMORE BON CULVERT,22.5702905930578,91.6840096656198,bridge,207.64,LRP210a,3.0,A
1845,N106,Ranirhat bridge,22.5707771,92.0409163,link,40.892,LRP043b,471.9999999999942,
1846,N1,Bridge end,22.5730549,91.6831938,link,207.311,LRP210b,604.9999999999898,
1847,N1,Bridge start,22.5731938,91.6830827,link,207.293,LRP210a,18.000000000000682,
1848,N106,RANIRAT ARCK,22.574619117161,92.0427147411016,bridge,41.355,LRP043b,6.6,A
1849,N106,Box culvert,22.5746938,92.0427497,link,41.364,LRP043c,165.00000000000625,
1850,N106,SADAKPARA BOX,22.5756298175757,92.0434282727272,bridge,41.503,LRP043c,9.4,A
1851,N106,Rangamati 26 km,22.5758049,92.0435552,link,41.529,LRP044,79.9999999999983,
1852,N106,Box culvert,22.5762493,92.0440274,link,41.609,LRP044a,216.00000000000108,
1853,N1,Km post missing,22.5763604,91.6818049,link,206.916,LRP210,377.00000000000955,
1854,N1,BARO-CUNDHOW BOX CULVERT,22.5767930229508,91.68162274153,bridge,206.866,LRP209a,10.2,A
1855,N106,Z1617,22.5774993,92.0454719,link,41.825,LRP044b,360.9999999999971,
1856,N1,Box culvert,22.5779438,91.6811382,link,206.733,LRP209d,182.99999999999272,
1857,N106,SADAK NAGAR CUL,22.5794600180055,92.0473380518005,bridge,42.132,LRP044a,1.5,A
1858,N106,Box culvert,22.5798049,92.0476663,link,42.186,LRP044c,162.9999999999967,
1859,N106,GUBTULL CULVERT,22.580563896319,92.0485816122699,bridge,42.317,LRP044b,3.0,A
1860,N1,Road to Katirhat (Z1087),22.580666,91.6799438,link,206.402,LRP209c,331.0000000000173,
1861,N106,Box culvert,22.5807493,92.0488052,link,42.349,LRP044d,175.00000000000426,
1862,N1,BAROGINDO CULVERT,22.5815086746355,91.6795390413994,bridge,206.3,LRP208d,2.5,A
1863,N106,"Rangamati 25 km,Ghagra 6 km",22.5815827,92.0501389,link,42.524,LRP045,661.9999999999991,
1864,N1,Bridge end,22.5834997,91.6785827,link,206.059,LRP209b,342.9999999999893,
1865,N106,MOGOY CHORI,22.5836623015105,92.0551782392749,bridge,43.107,LRP045a,11.2,A
1866,N1,Bridge start,22.5836663,91.6784716,link,206.033,LRP209a,26.00000000001046,
1867,N106,Box culvert,22.5839441,92.0558611,link,43.186,LRP045a,415.9999999999968,
1868,N1,Info.Missing,22.584583,91.6780827,link,205.916,LRP209,116.99999999999022,
1869,N106,"Rangamati 24 km,Ghagra 6 km",22.5852774,92.0595833,link,43.602,LRP046,398.00000000000324,
1870,N106,Box culvert,22.5869163,92.0629722,link,44.0,LRP046a,719.9999999999989,
1871,N1,BAROCONDO BRIDGE,22.5870350167767,91.6770444686922,bridge,205.615,LRP208a,22.25,C
1872,N106,MOGA CHORI,22.5883422208333,92.0657728458333,bridge,44.33,LRP046a,14.9,A
1873,N106,Mogachhari Bridge,22.5883422208333,92.0657728458333,bridge,44.33,LRP046a,14.8,B
1874,N106,"Rangamati 23 km,Ghagra 5 km",22.5900274,92.0690827,link,44.72,LRP047,521.9999999999984,
1875,N106,MOGAY CHORI,22.5905680590038,92.0694488149425,bridge,44.8,LRP046c,5.6,B
1876,N1,Box culvert,22.5907497,91.6754716,link,205.159,LRP208a,757.000000000005,
1877,N106,MOGI CHORI,22.5934267934865,92.0713846477011,bridge,45.223,LRP047a,3.0,A
1878,N106,Bridge end,22.5935274,92.0716382,link,45.26,LRP047b,460.00000000000085,
1879,N1,HATILOTA BOX CULVERT,22.5938881803921,91.6738889367647,bridge,204.765,LRP207a,4.5,A
1880,N1,Km post missing,22.5939997,91.6738327,link,204.751,LRP208,407.99999999998704,
1881,N1,Box culvert,22.5942219,91.6737771,link,204.726,LRP207d,25.000000000005684,
1882,N106,Box culvert,22.5943052,92.0758604,link,45.735,LRP048a,435.0000000000023,
1883,N106,Box culvert,22.5969997,92.0788604,link,46.17,LRP048b,251.99999999999534,
1884,N1,SKM BOX CULVERT(1),22.5971665766519,91.671819207489,bridge,204.342,LRP206c,9.3,B
1885,N106,Box culvert,22.5981108,92.0808604,link,46.422,LRP048c,298.0000000000018,
1886,N106,Km post missing,22.5986386,92.0836386,link,46.72,LRP049,920.9999999999993,
1887,N1,Box culvert,22.5994441,91.6703049,link,204.045,LRP207c,681.0000000000116,
1888,N1,Box culvert,22.6000556,91.6699438,link,203.996,LRP207b,48.99999999997817,
1889,N1,Box culvert,22.601,91.6692771,link,203.881,LRP207a,115.0000000000091,
1890,N1,Ctg 38 km,22.6015833,91.6688327,link,203.751,LRP207,129.99999999999545,
1891,N1,KALIAVA BOX CULVERT,22.6023506949579,91.6683367336134,bridge,203.651,LRP206b,4.5,B
1892,N106,"Rangamati 20 km,Ghagra 2 km",22.6033611,92.0904719,link,47.641,LRP050,1091.0000000000011,
1893,N106,MOGI CHORI,22.6037405683776,92.0909075887259,bridge,47.733,LRP049a,3.0,A
1894,N1,DOKHIN MOHADEB PUR BOX CULVERT,22.6038394411764,91.6673745588235,bridge,203.457,LRP206a,2.95,A
1895,N106,GARRA ARCH,22.6048707241979,92.0922051834097,bridge,48.007,LRP050b,12.9,C
